,extract_id,target,target_compound,target_compound_bolded,text,url
1116,1783,neger,negerrestaurant,𝙣𝙚𝙜𝙚𝙧𝙧𝙚𝙨𝙩𝙖𝙪𝙧𝙖𝙣𝙩,"en Novembernacht had de zwarte methodisten geestelijke in het 𝙣𝙚𝙜𝙚𝙧𝙧𝙚𝙨𝙩𝙖𝙪𝙧𝙖𝙣𝙩, waar men hem, half verhongerd als hij was, medelijdend had o",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011062182:mpeg21:a0209
1117,1782,moor,moordenaar,𝙢𝙤𝙤𝙧𝙙𝙚𝙣𝙖𝙖𝙧,"dt hij ons aan boord, op genade of ongenade overgeleverd aan den 𝙢𝙤𝙤𝙧𝙙𝙚𝙣𝙖𝙖𝙧, één van de passagiers!Misschien zit hij wel bij ons aan tafel !",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010948212:mpeg21:a0206
1118,1780,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"nverdraagzaam.Natuurlijk!Als een Protestant zich verzet tegen een 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 huwelijk, dan is hij weineen, man, dan is de Katholiek weer onver",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010990296:mpeg21:a0093
1119,1779,historisch,Historisch,𝙃𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝," deu heer mr.A. tSlotemaker uit 's-Gravenhage, die zul geven een 𝙃𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 overzicht en org ler coöperatie in Engeland.De lieer Calisch zal",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010165121:mpeg21:a0014
1120,1778,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"uropeesch Turkije zou natuurlijk voor goed aan Rusland komen, en 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 Turkije of Klein-Azië tot aan Alexandrette eveneens.Do Turk zal ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010990846:mpeg21:a0002
1121,1777,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"t bg ecu aantal personen in Nederland de meening vooi _it, dat een 𝙈𝙤𝙨𝙡𝙞𝙢 zonder hoofd den hemel, hetzij men dien den Turkschen dan wel den ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010176752:mpeg21:a0074
1122,1776,neger,neger,𝙣𝙚𝙜𝙚𝙧,"Mais ces temps passeront!Wanneer???'n Ouwe 𝙣𝙚𝙜𝙚𝙧 verklaarde mij eens onder geheimzinnig gefluister, dat „op al deez",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010279921:mpeg21:a0002
1123,1774,afkomst,afkomst,𝙖𝙛𝙠𝙤𝙢𝙨𝙩,"iwnze te willen doen; hij Jj^erde !,^-litcr, wat bij omtrent z;jn 𝙖𝙛𝙠𝙤𝙢𝙨𝙩 bcti '. ca ging staan. .. . !■' beb de eer. u mijn imam en mijn t",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010653130:mpeg21:a0153
1124,1773,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"in Indië zelf militieplcht invoerde; niet akartoe, dat men den 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 dwingt tot zoodanigen plicht in een hem grootendeels vreemd la",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010648802:mpeg21:a0068
1125,1771,halfbloed,halfbloed,𝙝𝙖𝙡𝙛𝙗𝙡𝙤𝙚𝙙,"ngs den stoet: en, natuurlijk, ieder gevangene, hetzij blanke of 𝙝𝙖𝙡𝙛𝙗𝙡𝙤𝙚𝙙, die het waagde van de trail af te wijkon. wachtte de dood.Wat '",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183728:mpeg21:a0041
1126,1770,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"z.g. standaard-repertoire raken meer en meer composities op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙, die dit niet verdienen.Wanneer Van der Linden er in slaagt het",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110578185:mpeg21:a0234
1127,1769,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙, schijnbaar zonder inspanning en met zoo voortreffelijk resultaat 𝙂𝙚𝙢𝙚𝙣𝙜𝙙 Koor zullen nadoen.Voor Georg Bijken's bekwaamheid als dirigent w,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010197861:mpeg21:a0102
1128,1768,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"cnwisseling in het V.V. over artikel 177.Nu in Nederland vrijelijk 𝙈𝙤𝙨𝙡𝙞𝙢-propaganda wordt gemaakt, is het inderdaad paradoxaal, dat een Ned",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011070283:mpeg21:a0108
1129,1766,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"digd: „Die waarde bestaat grotendeels nl. in dc veronderstelde, 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚, gehoopte be-ordeling door anderen, wier fiat op zijn beurt op ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549950:mpeg21:a0134
1130,1765,zigeuner,zigeuner,𝙯𝙞𝙜𝙚𝙪𝙣𝙚𝙧,"eun is, samen met ThtetJeWood!En dan gaan wij er van door. en die 𝙯𝙞𝙜𝙚𝙪𝙣𝙚𝙧 zal het jonk in zijn pak meenemen en hem ergensneerleggen — en da",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010744440:mpeg21:a0113
1131,1764,moslim,Moslimsche,𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚,jd van zijn verblijf daar tegen de vijandige houding van heel de 𝙈𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚 Arabische bevolking moeten beschermen.En toen hij daarop als toe,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010874383:mpeg21:a0082
1132,1763,muzelman,Muzelman,𝙈𝙪𝙯𝙚𝙡𝙢𝙖𝙣,"aar uit. dat ze. dik en rond, in plaats van mager en pezig, eiken 𝙈𝙪𝙯𝙚𝙡𝙢𝙖𝙣 he: hart in gloed gezet zou hebben.„Hallo, Robert!""zei ze harteli",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110578797:mpeg21:a0230
1133,1762,kokkie,kokkie,𝙠𝙤𝙠𝙠𝙞𝙚, hand.Waar was nijn vero a twaardigtog ? .'t >Was 'mij .onmogelijk 𝙠𝙤𝙠𝙠𝙞𝙚 ïu een «tandje tc.makén: Ik moest zélfs een excuus roor mijn versc,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011213300:mpeg21:a0028
1134,1761,koelie,Koelie,𝙆𝙤𝙚𝙡𝙞𝙚,"11.Stoilenga, Garmerwolde.1 C 𝙆𝙤𝙚𝙡𝙞𝙚, eig.W.S.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011131112:mpeg21:a0088
1135,1760,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"ich kan. den inboorling, die gewoonlijk' slechts een opperxlakkige 𝙈𝙤𝙨𝙡𝙞𝙢 is,- als Mahomedaan voor te doen.De Japannees is erin geslaagd den",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216751:mpeg21:a0003
1136,1759,slaven,slaven,𝙨𝙡𝙖𝙫𝙚𝙣,keizertijd lieten welge stelde wereldlingen zich öf door hun eigen 𝙨𝙡𝙖𝙫𝙚𝙣 óf bij den barbier de nagels snijden.De voorname Romeinsche vrou w,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010493820:mpeg21:a0030
1137,1758,mesties,mesties,𝙢𝙚𝙨𝙩𝙞𝙚𝙨,"uike haar der.In ïveie gevaUeri\onder{ scheidt') zich -reéds 'de (𝙢𝙚𝙨𝙩𝙞𝙚𝙨 niet vandenblanke, terwijl by den kasties endenpoes» tlëifate;reg",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216955:mpeg21:a0040
1138,1757,zigeunermuziek,zigeunermuziek,𝙯𝙞𝙜𝙚𝙪𝙣𝙚𝙧𝙢𝙪𝙯𝙞𝙚𝙠,"n op het terras mjjn middagmaal nuttigde, terwijl wegsleepende 𝙯𝙞𝙜𝙚𝙪𝙣𝙚𝙧𝙢𝙪𝙯𝙞𝙚𝙠 in het stille dal weerklonk, was er wel veel plichtgevoel nood",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010973855:mpeg21:a0003
1139,1756,hottentot,Hottentot,𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩,er deel van dit donkere werelddeel bereikte ons het volgende.Een 𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩 die luistert naar de welluidende naam van Pajoralinikitomatobolo,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024550:mpeg21:a0054
1140,1754,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"tte!(i) Helaas, een noot moot dit duidelik maken.Maar poëzie moet 𝙞𝙣𝙝𝙚𝙚𝙢𝙨 wezen: mag er een adonis-griek wel onder Friezen zijn ""r""Bij exim",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010596729:mpeg21:a0102
1141,1753,hottentot,Hottentotten,𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩𝙩𝙚𝙣,"verbod der Duitsche Eegeering. 't Duurde piet lang of de meeste 𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩𝙩𝙚𝙣 waren totaal dronken.Voortgaan was nu weder onmogelijk, en .wij",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128193:mpeg21:a0115
1142,1752,ontdekken,ontdekken,𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣,"hte om verschepingen naar; het J 5 De; kranten vermelden / het y 𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣 van eent nieuwe immuun, soört uit „Nicaragua"" genoémd de „Austra",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216332:mpeg21:a0024
1143,1751,mongool,Mongool,𝙈𝙤𝙣𝙜𝙤𝙤𝙡,"assagier uiedevoerde.De oudste mijner jagers, een brave Goerka of 𝙈𝙤𝙣𝙜𝙤𝙤𝙡, schiet eerst zijn geweer af aan het oor van den verschrikten voe",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010343778:mpeg21:a0011
1144,1750,inheems,inheemseen,𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙚𝙚𝙣,di spreekt allereerst zijn vreugde uit over de benoeming van den 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙚𝙚𝙣 burgemeester te Madioen.Met verlangen ziet spr. nu ook de benoem,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010474502:mpeg21:a0034
1145,1749,barbaar,barbaar,𝙗𝙖𝙧𝙗𝙖𝙖𝙧,", wie daartnj xjjn gedachten bepaalt op betmidwinterfeest ia geen 𝙗𝙖𝙧𝙗𝙖𝙖𝙧.HJ) moge zicheen ongeestelijk menach, allesbehalve ongodsdienstig",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011132421:mpeg21:a0067
1146,1748,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣," de relletjes gewond 6 Chineezen, 2 Arabieren, 1 Japanner en 1 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣.Gedood werden 2 Arabieren.„De Japanner en Indo-Europeaan zijn ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010109113:mpeg21:a0184
1147,1747,zigeuner,Zigeuners,𝙕𝙞𝙜𝙚𝙪𝙣𝙚𝙧𝙨,"ij u nog dat ontzettende teeken...— Gij b«edoelfc het teeken der 𝙕𝙞𝙜𝙚𝙪𝙣𝙚𝙧𝙨, sprak zij.Alleen zij kunnen het maken. — Gelooft gij diat?— Gij",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010178544:mpeg21:a0008
1148,1746,dwerg,dwerg,𝙙𝙬𝙚𝙧𝙜,"tinne ligheid.Bet tw ,t uit I in de i ,1 van uitmuntend afgerichte 𝙙𝙬𝙚𝙧𝙜-olifant- I >e ,1 '.vereies vu li, iii L.itj— , ij t^i nommer voor ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010165240:mpeg21:a0034
1149,1745,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙, werd de heer Fallières — de Prins hield zich bescheiden op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 — uitbundig en hartelijk toegejuicht.Kechtop staande in den aut,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010108914:mpeg21:a0116
1150,1744,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"op harmoniums in de binnenlanden van ac rechterzijde onze* volks, 𝙞𝙣𝙝𝙚𝙚𝙢𝙨, hen ge liefd was.Pc uitvocriu'g door bet ABis.ei damsche orkest ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010296265:mpeg21:a0067
1151,1743,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,".Spreker werd ingeleid door den voorzitter van den Bond van chr.-𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 gingen in 't district Sneek, den heer ds.II I I Van Koudum, die ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010597321:mpeg21:a0061
1152,1742,slavenschip,slavenschip,𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥,", brengen zijn vrienden hem tot leven.Zij schepen hem in op een 𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥, dat uit Afrika het zwarte ivoor gaat halen.Hier begint 't twee",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110578532:mpeg21:a0165
1153,1741,queer,queertitle,𝙦𝙪𝙚𝙚𝙧𝙩𝙞𝙩𝙡𝙚,"two at a time, so as to get done sooner.""—Maude."" ""Isn't"" this a 𝙦𝙪𝙚𝙚𝙧𝙩𝙞𝙩𝙡𝙚 for a' book—'Not iike Other Girls.'I wonder what she can be if s",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011186273:mpeg21:a0036
1154,1740,eskimo,Eskimo's,𝙀𝙨𝙠𝙞𝙢𝙤𝘜𝙨,"Van Chineezen.Negers, Moren, Ritkabvlen.Marokkanen, 𝙀𝙨𝙠𝙞𝙢𝙤𝘜𝙨 en Indianen., schipbreuk, scheepsbrand, muiterij En vat gekheid H",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010013983:mpeg21:a0225
1155,1738,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣,"e 2, Adler, Thijssen 10, Rhenu» 20, Su«»eO 4, W. v.Lloyd 3, Willem 𝙈𝙖𝙧𝙧𝙤𝙣» 3; ElHaaibetih Hermina, T«uw«ui; Ottoland.Overink; Johan Majrinua",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010024826:mpeg21:a0136
1156,1737,inheems,inheems,𝙞𝙣𝙝𝙚𝙚𝙢𝙨,"ere landen ook.Niet alleen in Denemarken, waar het fietsen net zo 𝙞𝙣𝙝𝙚𝙚𝙢𝙨 is als bij ons en waar door de Kopenhaagse straten bij het uitgaa",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010944408:mpeg21:a0220
1157,1736,marron,en'marron,𝙚𝙣𝘜𝙢𝙖𝙧𝙧𝙤𝙣," hoedje.OoK in de Kleuren hebben we een ruime Keuze.Wel is swart 𝙚𝙣𝘜𝙢𝙖𝙧𝙧𝙤𝙣 (Kastanjebruin) dit seizoen zeer modern, maar niemand zal er ons",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010989027:mpeg21:a0264
1158,1735,dwerggroei,dwerggroei,𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞,"n, zagen wo, nog duidelijk het grijzige nestdons als verwilderde 𝙙𝙬𝙚𝙧𝙜𝙜𝙧𝙤𝙚𝙞 aan berst en pooten.We waren allen onder den indruk!Daar waren w",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010654984:mpeg21:a0059
1159,1734,volbloed,Volbloed',𝙑𝙤𝙡𝙗𝙡𝙤𝙚𝙙𝘜,maakt voorbereidselen om 'n tweede schuur te bouwen.Hij houdt er 𝙑𝙤𝙡𝙗𝙡𝙤𝙚𝙙𝘜 Holsteins op na.Ons werd verteld dat hij 24 stuks molk. met een ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183192:mpeg21:a0005
1160,1733,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"en zijn.Woensdag, de eerste dag van het nieuwe jaar, zijn er de 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 Gijsbreght-opvoeringen, ditmaal met Louis Saalbom als Gijsbregh",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117738:mpeg21:a0178
1161,1732,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"plein, waar twee stalknechten een rijtuig schoonma*akten.Op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 kwam men over een bordes in eene groote vestibule, waar achter ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010883385:mpeg21:a0088
1162,1731,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,"waren, waren er 9 vrijzinnig, 5 antirevolutionair, 4 christelijk-𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝, 4 sociaaldemocraat, 2 socialist en 1 katholiek.Het is derhalve ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010599778:mpeg21:a0077
1163,1730,primitief,primitief,𝙥𝙧𝙞𝙢𝙞𝙩𝙞𝙚𝙛,n daarbinnen alsof het een winkel is.De godsdienst was toen meer 𝙥𝙧𝙞𝙢𝙞𝙩𝙞𝙚𝙛 en persoonlijk.Voor het religieus gemoed zijner nu nog oogenblik,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184122:mpeg21:a0003
1164,1729,islamiet,Islamiet,𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩,jn met het heilige recht van de Palestijnsche Arabieren.Aan ieder 𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩 wordt verzocht bij ieder gebed de moeilijkheden van de geloofsgen,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010812159:mpeg21:a0001
1165,1728,slavenschip,slavenschip,𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥,"lavenhandel in de 17e en lSe eeuw.In Aug.ICI9 landde het eerste 𝙨𝙡𝙖𝙫𝙚𝙣𝙨𝙘𝙝𝙞𝙥 in de nederzetting Jamèstown, die nu bijna geheel verlaten is, ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183570:mpeg21:a0065
1166,1727,inheems,inheemse,𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙚," XI Zijn pontificaat begon, was er niet één missiegebied, waar de 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙚 clerus de leiding in handen had.In Rome stichtte Hij het Pauselij",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281873:mpeg21:a0016
1167,1726,moor,Moor,𝙈𝙤𝙤𝙧,"ijdagochtend vervoegde zich te Haarlem aan het kantoor van den heer 𝙈𝙤𝙤𝙧. bankier, voorheen P.Huet, een persoon die den heer Huet verzocht t",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011165680:mpeg21:a0022
1168,1724,metis,Metis,𝙈𝙚𝙩𝙞𝙨,"Tessier van St.Paul des .𝙈𝙚𝙩𝙞𝙨,.Alta., schrijft: „""Dr.Pieters: Zokoro is een uitstekende leguleèr",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185934:mpeg21:a0068
1169,1723,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,steunen van riw eiech dat deze stoffelijke eisch een zedéljjken 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 heeft ?Laat ons het derde punt wel onderscheiden waar het den e,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010154870:mpeg21:a0001
1170,1722,indo,Indo,𝙄𝙣𝙙𝙤, den minsten invloed.Voor het bezoeken van ambachtsscholen voelt de 𝙄𝙣𝙙𝙤 niets; maar in dit opzicht moeten wij een uitzondering maken voor d,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011163468:mpeg21:a0107
1171,1721,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"n vooral weinig donker.Menig Mina hasser kan doorgaan voor een 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 of een West-Indiër, met zeer overwegend westersch element in z",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010029819:mpeg21:a0212
1172,1720,koelie,Koelie,𝙆𝙤𝙚𝙡𝙞𝙚, tr Rotterdams 2370 nn Jioot 477 kn No<»t. •*91 kn Foei;.'. 223 kn 𝙆𝙤𝙚𝙡𝙞𝙚. 1*2 bn.Zwarte P r. — bn.Zwarte Peper.,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110558140:mpeg21:a0184
1173,1719,page,Liitlepage,𝙇𝙞𝙞𝙩𝙡𝙚𝙥𝙖𝙜𝙚,"e gasten opzetten, J.Carter geeft een fraaie voorzet, welke door 𝙇𝙞𝙞𝙩𝙡𝙚𝙥𝙖𝙜𝙚 op doel wordt gekopt, maar Bijlhout staat op zijn plaats en de b",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010344728:mpeg21:a0077
1174,1718,aboriginal,aboriginal,𝙖𝙗𝙤𝙧𝙞𝙜𝙞𝙣𝙖𝙡,"d world — because it was, and is stil!, theprincipal food of the 𝙖𝙗𝙤𝙧𝙞𝙜𝙞𝙣𝙖𝙡 Indians of America.The different uses they make of this root is ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010344345:mpeg21:a0054
1175,1717,aziatisch,Aziatische,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝𝙚,"kheden.Zal het Japan gelukken China er van te overtuigen, dat de 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝𝙚 geest, die zich sterk genoeg gevoelt om een geweldig wereldrijk ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011132258:mpeg21:a0078
1176,1716,afgod,afgodendienst,𝙖𝙛𝙜𝙤𝙙𝙚𝙣𝙙𝙞𝙚𝙣𝙨𝙩,"k.Te midden eener wereld, die slechts een meer of minder ruwen 𝙖𝙛𝙜𝙤𝙙𝙚𝙣𝙙𝙞𝙚𝙣𝙨𝙩 kende, zou zijn volk tot de abstracte hoogte van een rein Gods",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010508525:mpeg21:a0023
1177,1714,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣," at two o'clock P.M., at the Court House in Orange City, lowa John 𝙈𝙖𝙧𝙧𝙤𝙣, D.Wissink, J.W.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182940:mpeg21:a0076
1178,1713,koelie,koelie,𝙠𝙤𝙚𝙡𝙞𝙚," op deze wijze het werkvolk van Java moeten betrekken, f 300.— per 𝙠𝙤𝙚𝙡𝙞𝙚 Ie betalen aan reis- en wervingskosten enz., vóór de menschen iets",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010733618:mpeg21:a0107
1179,1712,moor,Moor,𝙈𝙤𝙤𝙧,"and!Hij pakt het met zijn pootje-.Dan springt het plots weer weg -_ 𝙈𝙤𝙤𝙧 doet de gekste sprongen.Dat is zoo eenig, zeg!Wij willen ons lief M",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010606673:mpeg21:a0225
1180,1711,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙,"O Verbruggen, Delft.I—6, 3—6.𝙂𝙚𝙢𝙚𝙣𝙜𝙙 dubbelspel 2e kl.: demi-finale: mej.J.Brand en hr.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010379853:mpeg21:a0116
1181,1710,barbaar,Barbaar,𝘽𝙖𝙧𝙗𝙖𝙖𝙧,"eeft ze beide gemaakt.De Christus wil beide Jood noch Griek, noch 𝘽𝙖𝙧𝙗𝙖𝙖𝙧 of Seyt, noch vrije\fslaaf.Mj^ zijn wij doemschuldigc zondaren vo",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185416:mpeg21:a0067
1182,1709,boesman,Boesman,𝘽𝙤𝙚𝙨𝙢𝙖𝙣,"s de bestuurder van de automobiel dia de 10 Jaar ouda Arleue Ruth 𝘽𝙤𝙚𝙨𝙢𝙖𝙣, dochter »ta Mr. en lira.Henry Boesman van Jaxestown, par ongeluk",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011179704:mpeg21:a0060
1183,1707,gekleurd,gekleurd,𝙜𝙚𝙠𝙡𝙚𝙪𝙧𝙙,"ing, wier streven niet is zniver politiek, maar gemengd, en sterk 𝙜𝙚𝙠𝙡𝙚𝙪𝙧𝙙 door het eigenbelang harer leden.Zulk een vaste band tuaachen een",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010631776:mpeg21:a0001
1184,1706,exotisch,exotisch,𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝,"concert speelde, maakte dit een karakteristieken indruk.Het klonk 𝙚𝙭𝙤𝙩𝙞𝙨𝙘𝙝, herinnerde aan de Jazz en de negermuziek.Maar het herinnerde nie",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010997728:mpeg21:a0159
1185,1705,slaven,slaven',𝙨𝙡𝙖𝙫𝙚𝙣𝘜,"n alle missionarissen in Peru; S.Petrus Claver S.J. „de slaaf der 𝙨𝙡𝙖𝙫𝙚𝙣𝘜, die, gesteund door zijn medebroeders een heldhaftig apostolaat u",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281859:mpeg21:a0001
