anonymised_participant_id,extract_id,response,suggestion
207,1292,Niet omstreden,
201,1291,Omstreden naar huidige maatstaven,
202,1291,Omstreden naar huidige maatstaven,
203,1291,Omstreden naar huidige maatstaven,"kleurling, nazaat"
204,1291,Omstreden naar huidige maatstaven,
205,1291,Omstreden naar huidige maatstaven,
206,1291,Omstreden naar huidige maatstaven,kleurling
207,1291,Omstreden naar huidige maatstaven,
201,1289,Niet omstreden,
202,1289,Niet omstreden,
203,1289,Niet omstreden,
204,1289,Niet omstreden,
205,1289,Niet omstreden,
206,1289,Niet omstreden,
207,1289,Niet omstreden,
201,1288,Weet ik niet,
202,1288,Onleesbare OCR,
203,1288,Weet ik niet,
204,1288,Niet omstreden,
205,1288,Niet omstreden,
206,1288,Weet ik niet,
207,1288,Niet omstreden,
201,1287,Niet omstreden,
202,1287,Weet ik niet,
203,1287,Weet ik niet,
204,1287,Niet omstreden,
205,1287,Niet omstreden,
206,1287,Onleesbare OCR,
207,1287,Onleesbare OCR,
201,1286,Niet omstreden,
202,1286,Weet ik niet,
203,1286,Omstreden naar huidige maatstaven,
204,1286,Niet omstreden,
205,1286,Niet omstreden,
206,1286,Onleesbare OCR,
207,1286,Niet omstreden,
201,1285,Niet omstreden,
202,1285,Omstreden naar huidige maatstaven,
203,1285,Omstreden naar huidige maatstaven,
204,1285,Niet omstreden,
205,1285,Omstreden naar huidige maatstaven,
206,1285,Niet omstreden,negers
207,1285,Omstreden naar huidige maatstaven,negers
201,1284,Niet omstreden,
202,1284,Weet ik niet,
203,1284,Niet omstreden,
204,1284,Omstreden naar huidige maatstaven,
205,1284,Omstreden naar huidige maatstaven,
206,1284,Omstreden naar huidige maatstaven,
207,1284,Omstreden naar huidige maatstaven,
201,1283,Niet omstreden,
202,1283,Niet omstreden,
203,1283,Weet ik niet,
204,1283,Omstreden naar huidige maatstaven,Japanners
205,1283,Niet omstreden,
206,1283,Niet omstreden,
207,1283,Niet omstreden,
201,1282,Onleesbare OCR,
202,1282,Onleesbare OCR,
203,1282,Weet ik niet,
204,1282,Onleesbare OCR,
205,1282,Niet omstreden,
206,1282,Onleesbare OCR,
207,1282,Onleesbare OCR,
201,1281,Niet omstreden,
202,1281,Niet omstreden,
203,1281,Niet omstreden,
204,1281,Omstreden naar huidige maatstaven,Indianen en Kirgiezen
205,1281,Niet omstreden,
206,1281,Niet omstreden,
207,1281,Niet omstreden,
201,1280,Niet omstreden,
202,1280,Weet ik niet,
203,1280,Omstreden naar huidige maatstaven,
204,1280,Omstreden naar huidige maatstaven,stalknecht
205,1280,Omstreden naar huidige maatstaven,
206,1280,Omstreden naar huidige maatstaven,
207,1280,Weet ik niet,
201,1279,Niet omstreden,
202,1279,Niet omstreden,
203,1279,Weet ik niet,
204,1279,Weet ik niet,
205,1279,Omstreden naar huidige maatstaven,
206,1279,Weet ik niet,
207,1279,Niet omstreden,
201,1277,Niet omstreden,
202,1277,Weet ik niet,
203,1277,Niet omstreden,
204,1277,Omstreden naar huidige maatstaven,immigranten
205,1277,Omstreden naar huidige maatstaven,
206,1277,Weet ik niet,
207,1277,Niet omstreden,
201,1276,Niet omstreden,
202,1276,Weet ik niet,
203,1276,Omstreden naar huidige maatstaven,"dwergen, rasdwergen"
204,1276,Omstreden naar huidige maatstaven,
205,1276,Niet omstreden,
206,1276,Weet ik niet,
207,1276,Niet omstreden,
201,1275,Niet omstreden,
202,1275,Weet ik niet,
203,1275,Niet omstreden,
204,1275,Omstreden naar huidige maatstaven,
205,1275,Niet omstreden,
206,1275,Omstreden naar huidige maatstaven,
207,1275,Niet omstreden,
201,1274,Niet omstreden,
202,1274,Weet ik niet,
203,1274,Weet ik niet,
204,1274,Weet ik niet,
205,1274,Niet omstreden,
206,1274,Onleesbare OCR,
207,1274,Niet omstreden,
201,1273,Niet omstreden,
202,1273,Niet omstreden,
203,1273,Niet omstreden,
204,1273,Weet ik niet,
205,1273,Niet omstreden,
206,1273,Niet omstreden,
207,1273,Niet omstreden,
201,1272,Niet omstreden,
202,1272,Niet omstreden,
203,1272,Niet omstreden,
204,1272,Weet ik niet,
205,1272,Niet omstreden,
206,1272,Niet omstreden,
207,1272,Niet omstreden,
201,1271,Niet omstreden,
202,1271,Weet ik niet,
203,1271,Niet omstreden,
204,1271,Omstreden naar huidige maatstaven,"Hindoes , moslims en aziaten"
205,1271,Niet omstreden,
206,1271,Onleesbare OCR,
207,1271,Niet omstreden,
201,1270,Omstreden naar huidige maatstaven,
202,1270,Omstreden naar huidige maatstaven,
203,1270,Omstreden naar huidige maatstaven,
204,1270,Omstreden naar huidige maatstaven,Neger
205,1270,Omstreden naar huidige maatstaven,
206,1270,Omstreden naar huidige maatstaven,
207,1270,Omstreden naar huidige maatstaven,
201,1269,Onleesbare OCR,
202,1269,Weet ik niet,
203,1269,Weet ik niet,
204,1269,Onleesbare OCR,
205,1269,Niet omstreden,
206,1269,Onleesbare OCR,
207,1269,Onleesbare OCR,
201,1268,Niet omstreden,
202,1268,Onleesbare OCR,
203,1268,Weet ik niet,
204,1268,Weet ik niet,
205,1268,Niet omstreden,
206,1268,Onleesbare OCR,
207,1268,Niet omstreden,
201,1267,Niet omstreden,
202,1267,Weet ik niet,
203,1267,Niet omstreden,zigeunerkind
204,1267,Omstreden naar huidige maatstaven,Gelyncht
205,1267,Omstreden naar huidige maatstaven,
206,1267,Omstreden naar huidige maatstaven,
207,1267,Omstreden naar huidige maatstaven,
201,1266,Niet omstreden,
202,1266,Niet omstreden,
203,1266,Niet omstreden,
204,1266,Niet omstreden,
205,1266,Niet omstreden,
206,1266,Niet omstreden,
207,1266,Niet omstreden,
201,1265,Niet omstreden,
202,1265,Omstreden naar huidige maatstaven,
203,1265,Omstreden naar huidige maatstaven,"stadsneger, halfblanken, blanken, rassen"
204,1265,Omstreden naar huidige maatstaven,"Stadsneger, blanken en halfblanken"
205,1265,Niet omstreden,
206,1265,Niet omstreden,"stadsneger, negers"
207,1265,Niet omstreden,stadsneger negers
201,1264,Niet omstreden,
202,1264,Onleesbare OCR,
203,1264,Weet ik niet,
204,1264,Onleesbare OCR,
205,1264,Niet omstreden,
206,1264,Onleesbare OCR,
207,1264,Weet ik niet,
201,1263,Niet omstreden,
202,1263,Weet ik niet,
203,1263,Omstreden naar huidige maatstaven,
204,1263,Niet omstreden,
205,1263,Niet omstreden,
206,1263,Niet omstreden,
207,1263,Niet omstreden,
201,1262,Niet omstreden,
202,1262,Weet ik niet,
203,1262,Niet omstreden,
204,1262,Weet ik niet,Atjehers
205,1262,Niet omstreden,
206,1262,Weet ik niet,
207,1262,Niet omstreden,
201,1261,Niet omstreden,
202,1261,Weet ik niet,
203,1261,Niet omstreden,
204,1261,Niet omstreden,
205,1261,Omstreden naar huidige maatstaven,
206,1261,Niet omstreden,
207,1261,Niet omstreden,
201,1260,Omstreden naar huidige maatstaven,
202,1260,Omstreden naar huidige maatstaven,
203,1260,Omstreden naar huidige maatstaven,
204,1260,Omstreden naar huidige maatstaven,
205,1260,Omstreden naar huidige maatstaven,
206,1260,Omstreden naar huidige maatstaven,
207,1260,Omstreden naar huidige maatstaven,
201,1259,Niet omstreden,
202,1259,Niet omstreden,
203,1259,Niet omstreden,
204,1259,Omstreden naar huidige maatstaven,Aziaten
205,1259,Niet omstreden,
206,1259,Niet omstreden,
207,1259,Niet omstreden,
201,1257,Niet omstreden,
202,1257,Onleesbare OCR,
203,1257,Niet omstreden,
204,1257,Onleesbare OCR,
205,1257,Niet omstreden,
206,1257,Onleesbare OCR,
207,1257,Niet omstreden,
201,1256,Niet omstreden,
202,1256,Weet ik niet,
203,1256,Niet omstreden,
204,1256,Omstreden naar huidige maatstaven,Mohammedanen
205,1256,Niet omstreden,
206,1256,Weet ik niet,
207,1256,Niet omstreden,
201,1255,Niet omstreden,
202,1255,Niet omstreden,
203,1255,Niet omstreden,
204,1255,Niet omstreden,
205,1255,Niet omstreden,
206,1255,Weet ik niet,
207,1255,Niet omstreden,
201,1254,Niet omstreden,
202,1254,Niet omstreden,
203,1254,Niet omstreden,
204,1254,Weet ik niet,
205,1254,Niet omstreden,
206,1254,Omstreden naar huidige maatstaven,
207,1254,Niet omstreden,
201,1252,Niet omstreden,
202,1252,Niet omstreden,
203,1252,Niet omstreden,
204,1252,Niet omstreden,
205,1252,Niet omstreden,
206,1252,Niet omstreden,
207,1252,Niet omstreden,
201,1251,Niet omstreden,
202,1251,Weet ik niet,
203,1251,Niet omstreden,geen
204,1251,Niet omstreden,
205,1251,Niet omstreden,"Zoo gaat een patiënt een 𝙢𝙚𝙙𝙞𝙘𝙞𝙟𝙣𝙢𝙖𝙣 raadplegen en na de magische beenderen te hebben gerangschikt, verklaart hij, dat ""slechts de nier van een vrouw te middernacht uit haar lichaam genomen"", of iets dergelijks, de ziekte kan genezen"
206,1251,Niet omstreden,
207,1251,Niet omstreden,
201,1250,Niet omstreden,
202,1250,Niet omstreden,
203,1250,Niet omstreden,chipewayan-indianen
204,1250,Omstreden naar huidige maatstaven,Chipewyan-Indianen
205,1250,Omstreden naar huidige maatstaven,
206,1250,Omstreden naar huidige maatstaven,
207,1250,Niet omstreden,
194,1249,Onleesbare OCR,
195,1249,Omstreden naar huidige maatstaven,
196,1249,Onleesbare OCR,Geen
197,1249,Onleesbare OCR,
198,1249,Onleesbare OCR,
199,1249,Onleesbare OCR,
200,1249,Niet omstreden,
194,1248,Omstreden naar huidige maatstaven,
195,1248,Omstreden naar huidige maatstaven,
196,1248,Niet omstreden,Geen
197,1248,Niet omstreden,
198,1248,Niet omstreden,
199,1248,Omstreden naar huidige maatstaven,Bende wilden
200,1248,Weet ik niet,
194,1247,Niet omstreden,
195,1247,Omstreden naar huidige maatstaven,
196,1247,Niet omstreden,Geen
197,1247,Niet omstreden,
198,1247,Niet omstreden,
199,1247,Niet omstreden,
200,1247,Niet omstreden,
194,1246,Omstreden naar huidige maatstaven,
195,1246,Omstreden naar huidige maatstaven,
196,1246,Niet omstreden,Geen
197,1246,Omstreden naar huidige maatstaven,
198,1246,Omstreden naar huidige maatstaven,
199,1246,Omstreden naar huidige maatstaven,
200,1246,Omstreden naar huidige maatstaven,
194,1245,Niet omstreden,
195,1245,Niet omstreden,
196,1245,Onleesbare OCR,Geen
197,1245,Niet omstreden,
198,1245,Niet omstreden,
199,1245,Omstreden naar huidige maatstaven,
200,1245,Niet omstreden,
194,1244,Weet ik niet,
195,1244,Omstreden naar huidige maatstaven,
196,1244,Niet omstreden,Geen
197,1244,Weet ik niet,
198,1244,Weet ik niet,
199,1244,Onleesbare OCR,
200,1244,Niet omstreden,
194,1243,Niet omstreden,
195,1243,Onleesbare OCR,
196,1243,Onleesbare OCR,Geen
197,1243,Niet omstreden,
198,1243,Niet omstreden,
199,1243,Onleesbare OCR,
200,1243,Niet omstreden,
194,1242,Omstreden naar huidige maatstaven,
195,1242,Omstreden naar huidige maatstaven,
196,1242,Niet omstreden,Geen
197,1242,Omstreden naar huidige maatstaven,
198,1242,Omstreden naar huidige maatstaven,
199,1242,Omstreden naar huidige maatstaven,
200,1242,Omstreden naar huidige maatstaven,
194,1241,Omstreden naar huidige maatstaven,
195,1241,Omstreden naar huidige maatstaven,
196,1241,Weet ik niet,Geen
197,1241,Niet omstreden,
198,1241,Niet omstreden,
199,1241,Omstreden naar huidige maatstaven,Boesmannen
200,1241,Weet ik niet,
194,1240,Niet omstreden,
195,1240,Niet omstreden,
196,1240,Onleesbare OCR,Geen
197,1240,Niet omstreden,
198,1240,Niet omstreden,
199,1240,Niet omstreden,
200,1240,Niet omstreden,
194,1239,Weet ik niet,
195,1239,Omstreden naar huidige maatstaven,
196,1239,Niet omstreden,Geen
197,1239,Weet ik niet,
198,1239,Niet omstreden,
199,1239,Niet omstreden,
200,1239,Weet ik niet,
194,1238,Niet omstreden,
195,1238,Niet omstreden,
196,1238,Niet omstreden,Geen
197,1238,Niet omstreden,
198,1238,Niet omstreden,
199,1238,Niet omstreden,
200,1238,Omstreden naar huidige maatstaven,
194,1237,Omstreden naar huidige maatstaven,
195,1237,Omstreden naar huidige maatstaven,
196,1237,Niet omstreden,Geen
197,1237,Niet omstreden,
198,1237,Niet omstreden,
199,1237,Omstreden naar huidige maatstaven,
200,1237,Weet ik niet,
194,1235,Omstreden naar huidige maatstaven,
195,1235,Weet ik niet,
196,1235,Niet omstreden,Geen
197,1235,Niet omstreden,
198,1235,Niet omstreden,
199,1235,Niet omstreden,
200,1235,Niet omstreden,
194,1234,Onleesbare OCR,
195,1234,Onleesbare OCR,
196,1234,Weet ik niet,Geen
197,1234,Niet omstreden,
198,1234,Niet omstreden,
199,1234,Onleesbare OCR,
200,1234,Weet ik niet,
194,1233,Niet omstreden,
195,1233,Niet omstreden,
196,1233,Niet omstreden,Geen
197,1233,Niet omstreden,
198,1233,Niet omstreden,
199,1233,Omstreden naar huidige maatstaven,
200,1233,Niet omstreden,
194,1232,Niet omstreden,
195,1232,Omstreden naar huidige maatstaven,
196,1232,Niet omstreden,Geen
197,1232,Niet omstreden,
198,1232,Niet omstreden,
199,1232,Niet omstreden,Armen drommel
200,1232,Weet ik niet,
194,1231,Omstreden naar huidige maatstaven,
195,1231,Niet omstreden,
196,1231,Weet ik niet,Geen
197,1231,Niet omstreden,
198,1231,Niet omstreden,
199,1231,Niet omstreden,
200,1231,Niet omstreden,
194,1230,Omstreden naar huidige maatstaven,
195,1230,Onleesbare OCR,
196,1230,Niet omstreden,Geen
197,1230,Niet omstreden,
198,1230,Niet omstreden,
199,1230,Niet omstreden,
200,1230,Niet omstreden,
194,1229,Niet omstreden,
195,1229,Onleesbare OCR,
196,1229,Niet omstreden,Geen
197,1229,Niet omstreden,
198,1229,Niet omstreden,
199,1229,Omstreden naar huidige maatstaven,Werk dier mannen
200,1229,Niet omstreden,
194,1228,Omstreden naar huidige maatstaven,
195,1228,Omstreden naar huidige maatstaven,
196,1228,Niet omstreden,Geen
197,1228,Niet omstreden,
198,1228,Weet ik niet,
199,1228,Omstreden naar huidige maatstaven,
200,1228,Niet omstreden,
194,1227,Niet omstreden,
195,1227,Niet omstreden,
196,1227,Niet omstreden,Geen
197,1227,Omstreden naar huidige maatstaven,
198,1227,Omstreden naar huidige maatstaven,
199,1227,Omstreden naar huidige maatstaven,
200,1227,Omstreden naar huidige maatstaven,
194,1226,Niet omstreden,
195,1226,Omstreden naar huidige maatstaven,
196,1226,Niet omstreden,Geen
197,1226,Omstreden naar huidige maatstaven,
198,1226,Niet omstreden,
199,1226,Omstreden naar huidige maatstaven,
200,1226,Niet omstreden,
194,1225,Niet omstreden,
195,1225,Niet omstreden,
196,1225,Niet omstreden,Geen
197,1225,Niet omstreden,
198,1225,Niet omstreden,
199,1225,Omstreden naar huidige maatstaven,Mohammedaansche
200,1225,Niet omstreden,
194,1224,Niet omstreden,
195,1224,Omstreden naar huidige maatstaven,
196,1224,Niet omstreden,Geen
197,1224,Niet omstreden,
198,1224,Niet omstreden,
199,1224,Omstreden naar huidige maatstaven,Krankzinnigen
200,1224,Niet omstreden,
194,1223,Niet omstreden,
195,1223,Niet omstreden,
196,1223,Niet omstreden,Geen
197,1223,Niet omstreden,
198,1223,Niet omstreden,
199,1223,Niet omstreden,
200,1223,Niet omstreden,
194,1222,Niet omstreden,
195,1222,Omstreden naar huidige maatstaven,
196,1222,Niet omstreden,Geen
197,1222,Niet omstreden,
198,1222,Niet omstreden,
199,1222,Omstreden naar huidige maatstaven,
200,1222,Niet omstreden,
194,1221,Niet omstreden,
195,1221,Niet omstreden,
196,1221,Niet omstreden,Geen
197,1221,Omstreden naar huidige maatstaven,
198,1221,Niet omstreden,
199,1221,Niet omstreden,
200,1221,Niet omstreden,
194,1220,Omstreden naar huidige maatstaven,
195,1220,Weet ik niet,
196,1220,Niet omstreden,Geen
197,1220,Omstreden naar huidige maatstaven,
198,1220,Niet omstreden,
199,1220,Omstreden naar huidige maatstaven,
200,1220,Omstreden naar huidige maatstaven,
194,1219,Niet omstreden,
195,1219,Omstreden naar huidige maatstaven,
196,1219,Niet omstreden,Geen
197,1219,Niet omstreden,
198,1219,Niet omstreden,
199,1219,Niet omstreden,
200,1219,Niet omstreden,
194,1218,Omstreden naar huidige maatstaven,
195,1218,Weet ik niet,
196,1218,Niet omstreden,Geen
197,1218,Niet omstreden,
198,1218,Niet omstreden,
199,1218,Niet omstreden,
200,1218,Niet omstreden,
194,1217,Niet omstreden,
195,1217,Omstreden naar huidige maatstaven,
196,1217,Niet omstreden,Geen
197,1217,Niet omstreden,
198,1217,Niet omstreden,
199,1217,Omstreden naar huidige maatstaven,
200,1217,Niet omstreden,
194,1216,Onleesbare OCR,
195,1216,Onleesbare OCR,
196,1216,Onleesbare OCR,Geen
197,1216,Onleesbare OCR,
198,1216,Onleesbare OCR,
199,1216,Onleesbare OCR,
200,1216,Weet ik niet,
194,1214,Omstreden naar huidige maatstaven,
195,1214,Omstreden naar huidige maatstaven,
196,1214,Onleesbare OCR,Geen
197,1214,Niet omstreden,
198,1214,Niet omstreden,
199,1214,Niet omstreden,
200,1214,Niet omstreden,
194,1213,Omstreden naar huidige maatstaven,
195,1213,Niet omstreden,
196,1213,Niet omstreden,Geen
197,1213,Weet ik niet,
198,1213,Omstreden naar huidige maatstaven,
199,1213,Omstreden naar huidige maatstaven,
200,1213,Omstreden naar huidige maatstaven,
194,1212,Omstreden naar huidige maatstaven,
195,1212,Niet omstreden,
196,1212,Niet omstreden,Geen
197,1212,Niet omstreden,
198,1212,Niet omstreden,
199,1212,Niet omstreden,
200,1212,Weet ik niet,
194,1209,Niet omstreden,
195,1209,Omstreden naar huidige maatstaven,
196,1209,Niet omstreden,Geen
197,1209,Niet omstreden,
198,1209,Niet omstreden,
199,1209,Omstreden naar huidige maatstaven,
200,1209,Niet omstreden,
194,1207,Niet omstreden,
195,1207,Niet omstreden,
196,1207,Onleesbare OCR,Onleesbare stukken met heel veel spelfouten
197,1207,Niet omstreden,
198,1207,Niet omstreden,
199,1207,Niet omstreden,
200,1207,Niet omstreden,
194,1206,Niet omstreden,
195,1206,Niet omstreden,
196,1206,Niet omstreden,Geen
197,1206,Onleesbare OCR,
198,1206,Onleesbare OCR,
199,1206,Onleesbare OCR,
200,1206,Niet omstreden,
194,1205,Omstreden naar huidige maatstaven,
195,1205,Omstreden naar huidige maatstaven,
196,1205,Niet omstreden,Geen
197,1205,Niet omstreden,
198,1205,Omstreden naar huidige maatstaven,
199,1205,Niet omstreden,
200,1205,Niet omstreden,
194,1204,Niet omstreden,
195,1204,Weet ik niet,
196,1204,Niet omstreden,Geen
197,1204,Niet omstreden,
198,1204,Niet omstreden,
199,1204,Niet omstreden,
200,1204,Niet omstreden,
194,1203,Omstreden naar huidige maatstaven,
195,1203,Niet omstreden,
196,1203,Niet omstreden,Geen
197,1203,Niet omstreden,
198,1203,Niet omstreden,
199,1203,Niet omstreden,
200,1203,Weet ik niet,
194,1202,Omstreden naar huidige maatstaven,
195,1202,Omstreden naar huidige maatstaven,
196,1202,Niet omstreden,Tekst uit 1800?
197,1202,Niet omstreden,
198,1202,Niet omstreden,
199,1202,Niet omstreden,
200,1202,Omstreden naar huidige maatstaven,
194,1201,Omstreden naar huidige maatstaven,
195,1201,Weet ik niet,
196,1201,Niet omstreden,Krachtiger gebouwde
197,1201,Omstreden naar huidige maatstaven,
198,1201,Omstreden naar huidige maatstaven,
199,1201,Omstreden naar huidige maatstaven,
200,1201,Omstreden naar huidige maatstaven,indianen
194,1200,Omstreden naar huidige maatstaven,blanke knaap
195,1200,Onleesbare OCR,
196,1200,Onleesbare OCR,"Geen, snap weinig van de tekst zo"
197,1200,Niet omstreden,
198,1200,Niet omstreden,
199,1200,Niet omstreden,Luiaard
200,1200,Omstreden naar huidige maatstaven,
186,1199,Niet omstreden,
187,1199,Niet omstreden,
188,1199,Niet omstreden,
189,1199,Omstreden naar huidige maatstaven,
190,1199,Niet omstreden,
191,1199,Niet omstreden,
192,1199,Niet omstreden,Ook verder geen probleem
193,1199,Niet omstreden,
186,1198,Niet omstreden,
187,1198,Niet omstreden,
188,1198,Weet ik niet,
189,1198,Niet omstreden,
190,1198,Niet omstreden,
191,1198,Onleesbare OCR,
192,1198,Niet omstreden,Ook verder geen probleem
193,1198,Niet omstreden,
186,1197,Niet omstreden,
187,1197,Niet omstreden,
188,1197,Omstreden naar huidige maatstaven,
189,1197,Niet omstreden,
190,1197,Niet omstreden,
191,1197,Niet omstreden,
192,1197,Niet omstreden,Ook verder geen probleem
193,1197,Niet omstreden,
186,1196,Niet omstreden,
187,1196,Niet omstreden,
188,1196,Omstreden naar huidige maatstaven,
189,1196,Niet omstreden,
190,1196,Omstreden naar huidige maatstaven,
191,1196,Niet omstreden,
192,1196,Niet omstreden,Ook verder geen probleem
193,1196,Niet omstreden,
186,1195,Niet omstreden,
187,1195,Niet omstreden,
188,1195,Omstreden naar huidige maatstaven,
189,1195,Niet omstreden,
190,1195,Niet omstreden,
191,1195,Niet omstreden,
192,1195,Niet omstreden,Ook verder geen probleem
193,1195,Niet omstreden,
186,1194,Niet omstreden,
187,1194,Niet omstreden,
188,1194,Omstreden naar huidige maatstaven,
189,1194,Niet omstreden,Inlanders
190,1194,Niet omstreden,
191,1194,Niet omstreden,inlanders
192,1194,Niet omstreden,Ook verder geen probleem
193,1194,Niet omstreden,
186,1193,Niet omstreden,
187,1193,Niet omstreden,
188,1193,Niet omstreden,
189,1193,Niet omstreden,
190,1193,Niet omstreden,
191,1193,Onleesbare OCR,
